0,8
1,6
1,7
1,8
5,13
6,14
7,15
8,13
8,16
13,20
14,19
15,19
15,20
16,20
19,27
20,25
20,26
20,28
25,31
26,31
27,31
28,31
31,35
31,36
35,41
36,40
36,42
40,47
41,50
42,47
42,48
42,49
47,54
48,57
49,55
49,56
50,57
54,61
55,62
56,63
57,62
57,64
57,65
2,11
11,17
17,22
22,29
29,32
32,37
37,44
44,51
51,58
58,66
3,10
3,12
4,9
4,12
9,18
10,18
12,18
18,21
18,23
18,24
21,30
23,30
24,30
30,33
30,34
33,38
34,39
38,45
39,43
39,46
43,53
45,52
46,53
52,59
53,60
59,67
60,68
