0,5
5,10
10,15
15,20
20,26
26,32
32,38
38,44
44,47
47,52
1,6
2,7
3,8
4,6
4,9
6,11
6,14
7,12
8,13
9,14
11,16
11,19
12,17
13,18
14,19
16,21
17,23
18,24
19,22
19,25
21,28
22,27
22,28
23,29
24,31
25,30
27,34
28,33
28,34
29,35
30,37
31,36
33,40
34,39
34,40
35,41
36,42
37,43
39,45
40,45
41,45
42,46
43,46
45,48
45,49
45,50
46,51
48,53
49,53
50,53
51,54
